id,bucket,variant,snr_out,stoi,pesq_wb
0022,changing_-5,coh zeroed,3.067978620529175,0.812457360380615,1.242969274520874
0023,changing_-5,as trained,11.517610549926758,0.973221882046086,2.724135160446167
0023,changing_-5,n_hat zeroed,11.4750394821167,0.9735616772774914,2.731761932373047
0023,changing_-5,ref zeroed,6.3939528465271,0.8863789205529405,1.3586783409118652
0023,changing_-5,coh zeroed,11.432913780212402,0.972552895505312,2.676009178161621
0024,changing_-5,as trained,14.730385780334473,0.9757080115398652,2.894744873046875
0024,changing_-5,n_hat zeroed,14.606433868408203,0.9751571656349942,2.8240292072296143
0024,changing_-5,ref zeroed,6.411879062652588,0.9247920701166884,1.394977331161499
0024,changing_-5,coh zeroed,14.67978572845459,0.9734376835010902,2.891181468963623
0025,changing_-5,as trained,8.11297607421875,0.7792509586648915,1.341814041137695
0025,changing_-5,n_hat zeroed,8.157988548278809,0.7806403447865605,1.3387959003448486
0025,changing_-5,ref zeroed,3.7519612312316895,0.6964609942829836,1.096263408660889
0025,changing_-5,coh zeroed,8.069218635559082,0.7853363362325375,1.360355257987976
0026,changing_-5,as trained,12.16615867614746,0.827643715010814,1.8305788040161133
0026,changing_-5,n_hat zeroed,12.116466522216797,0.8275626302620884,1.8230693340301516
0026,changing_-5,ref zeroed,-7.891034126281738,0.5281467901043538,1.067860126495361
0026,changing_-5,coh zeroed,12.063663482666016,0.8197229587201467,1.7830688953399658
0027,changing_-5,as trained,11.658812522888184,0.8738282472638516,1.9011218547821045
0027,changing_-5,n_hat zeroed,11.65762710571289,0.8723012529830416,1.891917943954468
0027,changing_-5,ref zeroed,-11.055624008178713,0.7626305744635076,1.2010014057159424
0027,changing_-5,coh zeroed,11.597402572631836,0.8737181922539381,1.885350227355957
0028,changing_-5,as trained,7.872739791870117,0.7557289222488853,1.4189932346343994
0028,changing_-5,n_hat zeroed,7.65381383895874,0.7531133567850461,1.3976420164108276
0028,changing_-5,ref zeroed,5.410363674163818,0.6103087615722014,1.1858564615249634
0028,changing_-5,coh zeroed,7.76856803894043,0.7555921938934854,1.3662292957305908
