id,bucket,mask_phase_deg,model_snr,model_stoi,model_pesq,oph_snr,oph_stoi,oph_pesq,omag_snr,omag_stoi,omag_pesq
0037,changing_-10,15.400850296020508,6.3758392333984375,0.7847968866325984,1.3823388814926147,8.290759086608887,0.8182023033272634,1.5047316551208496,8.91818904876709,0.9658136881537731,3.2343215942382812
0038,changing_-10,21.767473220825195,8.586614608764648,0.7618065043393764,1.4724637269973755,10.362014770507812,0.8255293107661122,1.8874305486679077,12.358695983886719,0.9347648807338786,3.0922718048095703
0039,changing_-10,23.359167098999023,7.504364013671875,0.8358938419661468,1.2646994590759277,9.64865493774414,0.8637296882635132,1.3464787006378174,11.142335891723633,0.9779369584195592,3.719620943069458
0000,changing_-5,14.682246208190918,10.619464874267578,0.9172482045837446,2.012678623199463,12.11523151397705,0.9269546625653233,2.204681158065796,12.42849349975586,0.988551377657591,4.209635257720947
0001,changing_-5,13.991535186767578,9.03212833404541,0.8432360219917572,1.3401015996932983,10.234293937683105,0.8556348616458886,1.4705250263214111,12.773780822753906,0.9829001153400178,2.65138840675354
0002,changing_-5,11.986200332641602,11.810861587524414,0.951186561243836,2.452085018157959,13.360638618469238,0.9590434915786993,3.300468921661377,14.4288969039917,0.9838416389317076,3.3773276805877686
0003,changing_-5,33.95609664916992,10.109882354736328,0.609243691378777,1.439022183418274,11.50224494934082,0.6509839586398465,1.5713577270507812,13.628340721130371,0.9480737184273426,3.7079310417175293
0004,changing_-5,14.485014915466309,16.775354385375977,0.9347168010403504,2.090214729309082,17.93457794189453,0.941988578068057,2.241168260574341,19.594236373901367,0.9922049268689138,4.387887954711914
0005,changing_-5,27.32140350341797,7.614290714263916,0.8545189520045133,1.9643990993499756,8.880547523498535,0.874290045777233,2.1066391468048096,11.398073196411133,0.98189878522045,3.90716552734375
0006,changing_-5,14.346148490905762,13.852718353271484,0.9320806669814808,2.293409585952759,15.531782150268555,0.9419876850374532,2.5877599716186523,17.27901840209961,0.9894415999872668,4.043935775756836
0007,changing_-5,18.510353088378906,8.138084411621094,0.8700511061616167,1.589895486831665,9.984318733215332,0.8846567191088683,1.808537244796753,10.570934295654297,0.9798799830948516,3.757384777069092
0008,changing_-5,3.8240368366241455,17.816423416137695,0.9201520323454521,3.2972850799560547,20.626842498779297,0.9421237795143346,3.7183454036712646,19.91858673095703,0.9691147582587754,4.215301990509033
0009,changing_-5,9.27608871459961,9.152059555053711,0.8988931084050023,1.706411600112915,11.662959098815918,0.9241272843044863,1.9040193557739258,10.927128791809082,0.9758549296552114,4.202023029327393
0010,changing_-5,13.074909210205078,18.81049346923828,0.9912593664251504,2.9071810245513916,21.225055694580078,0.9936128395013093,3.26029109954834,23.136966705322266,0.9985329858576787,3.992340326309204
0011,changing_-5,19.255918502807617,7.817397117614746,0.816991302644643,1.2872848510742188,9.516539573669434,0.8544998275352063,1.43199622631073,10.377339363098145,0.9627809329866519,3.140937328338623
0012,changing_-5,20.44025993347168,14.088842391967773,0.9478135521418288,2.3781545162200928,16.717620849609375,0.9588884952620282,2.6687047481536865,19.1414737701416,0.994628858725794,4.221158027648926
0013,changing_-5,9.468710899353027,12.802210807800293,0.9651918217490809,3.3913536071777344,13.547491073608398,0.9744867546914224,3.59368634223938,15.558152198791504,0.9877526528275159,4.028202056884766
0014,changing_-5,8.657098770141602,16.192338943481445,0.9186739943491642,2.6944916248321533,17.910675048828125,0.9467312267671026,3.2056682109832764,18.015178680419922,0.9672798069481048,4.016385078430176
0015,changing_-5,11.436113357543945,9.928997993469238,0.8953154334457408,1.897538423538208,11.822420120239258,0.9145501622038205,2.2125372886657715,13.302392959594727,0.9789410623166107,3.711836814880371
0016,changing_-5,16.56950569152832,9.760858535766602,0.8019268504736187,1.7369749546051025,11.682676315307617,0.8218444074587219,2.066417694091797,12.016611099243164,0.9583761127820648,3.739497423171997
0017,changing_-5,3.0192196369171143,16.9125919342041,0.9796122354232848,3.632101535797119,17.9930477142334,0.9812643485368169,3.901815176010132,20.916255950927734,0.9976879696606271,4.306881427764893
0018,changing_-5,19.065553665161133,11.839303970336914,0.9566561521806433,1.764012098312378,14.749702453613281,0.9650541163895158,2.0769245624542236,15.387313842773438,0.9924514304123686,3.7214698791503906
0019,changing_-5,63.41756057739258,13.79001235961914,0.9611181306952199,1.839025616645813,16.431114196777344,0.9672861905067248,2.27211594581604,16.60596466064453,0.993970771837776,3.6243393421173096
0020,changing_-5,18.455198287963867,9.35595417022705,0.8707220005358766,1.430616855621338,10.67309856414795,0.8898584122759864,1.5767040252685547,11.33010482788086,0.978596292154411,3.9061636924743652
0021,changing_-5,14.081713676452637,19.87139320373535,0.9947042185442532,3.3355813026428223,22.165679931640625,0.9963775853816815,3.5653979778289795,24.647586822509766,0.9990619381109564,4.316739082336426
0022,changing_-5,33.19139862060547,4.062249660491943,0.8212625042847999,1.2525545358657837,4.894838809967041,0.8620552803100728,1.4166607856750488,8.3497896194458,0.9623595446352783,3.0411415100097656
0023,changing_-5,16.469202041625977,12.489328384399414,0.9800132161031632,2.9236412048339844,13.02390193939209,0.984038939755574,3.1645498275756836,18.83740997314453,0.9968060308874208,4.003188610076904
0024,changing_-5,3.496450185775757,15.031414031982422,0.9774391099202315,3.0175673961639404,15.827064514160156,0.9812086670609952,3.361582040786743,19.540206909179688,0.9943554806278767,4.141696453094482
0025,changing_-5,11.3817138671875,8.158124923706055,0.7809186432956523,1.238924264907837,9.506229400634766,0.8161472686517072,1.493451476097107,9.960489273071289,0.9308869356341837,3.5712201595306396
0026,changing_-5,94.17626953125,13.316690444946289,0.8669496618829547,1.8482247591018677,15.48189926147461,0.889755960962274,2.015899658203125,17.498071670532227,0.9856554418083499,4.054471969604492
0027,changing_-5,36.00822448730469,12.55567741394043,0.8815586462044929,1.9804973602294922,14.729328155517578,0.9014871526879786,2.2550811767578125,14.277534484863281,0.9823184032959749,3.7562360763549805
