system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
gf0.70_nb1.0,0036,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_31389187,17.916271209716797,17.902996063232422,0.9706959627768924,2.351405143737793,nan
gf0.70_nb1.0,0037,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_27005253,9.272443771362305,8.777603149414062,0.9013732549603531,1.5958430767059326,nan
gf0.70_nb1.0,0038,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24258350,14.583252906799316,14.671591758728027,0.9658393536104604,2.890862226486206,nan
gf0.70_nb1.0,0039,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_26007611,13.00301742553711,13.134895324707031,0.9509811872847108,2.331915855407715,nan
gf0.70_nb1.0,0000,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_27005266,10.338857650756836,10.250445365905762,0.9596337917611197,2.411790370941162,nan
gf0.70_nb1.0,0001,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_25154384,12.975448608398438,13.090673446655273,0.8762651805314623,1.9420539140701294,nan
gf0.70_nb1.0,0002,changing_0,changing,0.0,False,False,,,ls:1898-145715-0025,6.79758358001709,6.657466888427734,0.8711100039690242,2.993074655532837,nan
gf0.70_nb1.0,0003,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24758673,20.011568069458008,20.628511428833008,0.9899882079108696,3.14587664604187,nan
gf0.70_nb1.0,0004,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24386655,23.910728454589844,23.979318618774414,0.9931083449099909,4.1727986335754395,nan
gf0.70_nb1.0,0005,changing_0,changing,0.0,False,True,,,cvhi:common_voice_hi_26968413,11.596407890319824,11.714491844177246,0.9128034220051041,2.0255887508392334,nan
gf0.70_nb1.0,0006,changing_0,changing,0.0,False,True,,,cvhi:common_voice_hi_25170187,3.979097604751587,1.9752548933029175,0.7031821078653547,1.3135299682617188,nan
gf0.70_nb1.0,0007,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24228514,10.943778991699219,10.58552360534668,0.7687914406679954,1.7752125263214111,nan
gf0.70_nb1.0,0008,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24759098,14.984904289245605,14.866634368896484,0.9565062650615723,2.289848566055298,nan
gf0.70_nb1.0,0009,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_26008937,13.475521087646484,13.399065971374512,0.9609319805101136,2.8781394958496094,nan
gf0.70_nb1.0,0010,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24228363,10.032234191894531,9.633238792419434,0.9136116843608368,1.5167368650436401,nan
gf0.70_nb1.0,0011,changing_0,changing,0.0,False,False,,,ls:150-126107-0007,9.998188972473145,9.706968307495117,0.9095135590101373,2.980992078781128,nan
gf0.70_nb1.0,0012,changing_0,changing,0.0,False,False,,,ls:226-131533-0017,18.68349266052246,18.695554733276367,0.8757653535650112,3.372990369796753,nan
gf0.70_nb1.0,0013,changing_0,changing,0.0,True,False,,,cvhi:common_voice_hi_24228578,14.633228302001953,14.67202377319336,0.9542625379186959,2.997927665710449,nan
gf0.70_nb1.0,0014,changing_0,changing,0.0,False,False,,,ls:226-131532-0016,13.196352005004883,13.458078384399414,0.9343849925245867,2.7132718563079834,nan
gf0.70_nb1.0,0015,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_27005429,9.862689018249512,9.83493709564209,0.8877813373918373,1.3687376976013184,nan
gf0.70_nb1.0,0016,changing_0,changing,0.0,True,False,,,cvhi:common_voice_hi_24427694,14.99329948425293,14.887714385986328,0.9445328848939282,2.1802279949188232,nan
gf0.70_nb1.0,0017,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24782713,17.2629451751709,17.32605743408203,0.9394059435063091,1.9699971675872803,nan
gf0.70_nb1.0,0018,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_26007832,22.205303192138672,24.03131675720215,0.9974837513719007,3.636094093322754,nan
gf0.70_nb1.0,0019,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_27944989,10.517817497253418,10.150443077087402,0.8344882046887707,1.6902365684509277,nan
gf0.70_nb1.0,0020,changing_0,changing,0.0,False,False,,,ls:150-126107-0039,13.916491508483887,13.784965515136719,0.9652445537025119,2.9958369731903076,nan
gf0.70_nb1.0,0021,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_25154354,13.829439163208008,13.69584846496582,0.7392143880048102,1.8013070821762085,nan
gf0.70_nb1.0,0022,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_26007760,16.37110137939453,16.370756149291992,0.9805530833124647,3.371518611907959,nan
gf0.70_nb1.0,0023,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_25154380,10.105372428894043,9.663065910339355,0.7951486607093343,1.663150668144226,nan
