system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
refiner,0025,impulsive_-5,impulsive,-5.0,False,False,-2.9164362496376643,,cvhi:common_voice_hi_24225388,12.437381744384766,12.52683162689209,0.9194488780667297,1.8377673625946045,0.38
refiner,0026,impulsive_-5,impulsive,-5.0,False,True,0.6734343171493578,,cvhi:common_voice_hi_24386375,13.20766544342041,13.02193546295166,0.7991920369788472,1.701645851135254,0.02
refiner,0027,impulsive_-5,impulsive,-5.0,False,False,11.357170224641326,,cvhi:common_voice_hi_24228360,8.094930648803711,7.593112468719482,0.867156445528768,1.239975929260254,0.48
refiner,0028,impulsive_-5,impulsive,-5.0,False,False,10.900241558391336,,cvhi:common_voice_hi_24226282,12.276374816894531,12.367819786071777,0.9701279882359887,2.5257318019866943,0.16
refiner,0029,impulsive_-5,impulsive,-5.0,False,False,1.2286564447309933,,ls:226-131533-0011,13.92365837097168,14.121456146240234,0.9867809915889002,4.046980857849121,0.0
refiner,0030,impulsive_-5,impulsive,-5.0,False,False,10.318703979693531,,cvhi:common_voice_hi_24258350,18.162858963012695,18.315818786621094,0.9918188600360278,3.169613838195801,inf
refiner,0031,impulsive_-5,impulsive,-5.0,False,False,10.851590747783824,,cvhi:common_voice_hi_24759096,14.419355392456055,14.652376174926758,0.9805778462119465,2.5287058353424072,0.0
refiner,0032,impulsive_-5,impulsive,-5.0,False,False,7.382882953326627,,cvhi:common_voice_hi_24228204,12.513575553894043,12.302699089050293,0.921706696889468,2.1147589683532715,0.0
refiner,0033,impulsive_-5,impulsive,-5.0,False,False,-4.106362708938538,,ls:226-131533-0026,8.613661766052246,7.97076416015625,0.7977409051783493,1.8216094970703125,0.0
refiner,0034,impulsive_-5,impulsive,-5.0,False,False,1.3583724208106007,,ls:150-132655-0017,10.82349967956543,10.48865795135498,0.8964592653268956,2.1137475967407227,0.0
refiner,0035,impulsive_-5,impulsive,-5.0,False,False,9.001707440185468,,cvhi:common_voice_hi_26007612,10.483444213867188,10.156583786010742,0.908057738731429,2.3988871574401855,0.0
refiner,0036,impulsive_-5,impulsive,-5.0,False,False,-4.2225473190539695,,cvhi:common_voice_hi_27005654,13.237152099609375,13.508147239685059,0.9801579617230972,3.2891578674316406,0.08
refiner,0037,impulsive_-5,impulsive,-5.0,False,False,-2.478343129388021,,cvhi:common_voice_hi_24938892,23.626651763916016,26.452320098876953,0.9999507151139877,3.09977126121521,0.02
refiner,0038,impulsive_-5,impulsive,-5.0,False,False,11.414427857784393,,cvhi:common_voice_hi_24226419,13.958553314208984,14.463423728942871,0.8921951712103319,1.7677102088928223,0.02
refiner,0039,impulsive_-5,impulsive,-5.0,True,False,1.076400974509447,,cvhi:common_voice_hi_26007636,6.6080803871154785,5.621710300445557,0.8477419257992443,1.491138219833374,0.0
refiner,0000,impulsive_0,impulsive,0.0,False,False,-4.939640577458221,,cvhi:common_voice_hi_24759308,14.104453086853027,14.681439399719238,0.9695469112967026,3.0020601749420166,0.0
refiner,0001,impulsive_0,impulsive,0.0,False,False,4.185699479239469,,cvhi:common_voice_hi_24938895,13.751564979553223,14.379607200622559,0.9040285251439932,1.5869169235229492,0.0
refiner,0002,impulsive_0,impulsive,0.0,False,False,9.534603168673804,,cvhi:common_voice_hi_27005461,13.812639236450195,13.89342212677002,0.9501214017958144,2.1786863803863525,0.06
refiner,0003,impulsive_0,impulsive,0.0,False,False,-4.089794857660426,,cvhi:common_voice_hi_24228396,14.737133979797363,14.5904541015625,0.8468418309876893,2.386510133743286,0.16
refiner,0004,impulsive_0,impulsive,0.0,False,False,3.1426363084548914,,cvhi:common_voice_hi_31389170,12.970067977905273,12.912836074829102,0.9231992715125611,2.0784497261047363,0.0
refiner,0005,impulsive_0,impulsive,0.0,False,False,4.502125965243529,,cvhi:common_voice_hi_25473137,11.382988929748535,11.076343536376953,0.8553720308683906,1.6409356594085693,0.0
refiner,0006,impulsive_0,impulsive,0.0,False,False,5.606245490290167,,cvhi:common_voice_hi_27945201,8.548645973205566,7.916718006134033,0.9428212646028187,2.261240005493164,0.08
refiner,0007,impulsive_0,impulsive,0.0,False,False,5.869905035707346,,cvhi:common_voice_hi_25004046,20.317251205444336,21.10466766357422,0.9801354798441956,2.55008602142334,1.9
refiner,0008,impulsive_0,impulsive,0.0,False,True,3.1632921822719418,,cvhi:common_voice_hi_27005240,16.41596221923828,16.332103729248047,0.973960592594328,1.9591658115386963,0.42
refiner,0009,impulsive_0,impulsive,0.0,False,False,3.6130906178062805,,cvhi:common_voice_hi_24511001,5.202038288116455,5.17815637588501,0.9927087192278381,3.5093114376068115,0.0
refiner,0010,impulsive_0,impulsive,0.0,False,False,7.387256500471727,,cvhi:common_voice_hi_24280971,8.674654006958008,8.339035987854004,0.9657882212246997,1.8251943588256836,1.26
refiner,0011,impulsive_0,impulsive,0.0,False,False,-2.436513046999143,,cvhi:common_voice_hi_24759130,18.402328491210938,18.489585876464844,0.9557295164870784,2.2693326473236084,0.04
refiner,0012,impulsive_0,impulsive,0.0,False,False,11.42216186693323,,cvhi:common_voice_hi_27383945,24.8002986907959,25.25761604309082,0.9214195907460745,2.883861541748047,0.08
refiner,0013,impulsive_0,impulsive,0.0,False,False,5.2661435611904395,,cvhi:common_voice_hi_25948432,21.604440689086914,21.88034439086914,0.9843605910070828,3.370387554168701,0.0
refiner,0014,impulsive_0,impulsive,0.0,False,False,9.436767372188928,,cvhi:common_voice_hi_24386877,22.461130142211914,22.730606079101562,0.9866900761035332,3.4838366508483887,0.12
refiner,0015,impulsive_0,impulsive,0.0,False,False,4.0911010470336215,,cvhi:common_voice_hi_37329985,13.864643096923828,13.712986946105957,0.9492434068915969,3.0582005977630615,0.0
refiner,0016,impulsive_0,impulsive,0.0,False,False,-4.416350241983404,,ls:226-131533-0001,15.091649055480957,15.050816535949707,0.9536666592038959,3.0004770755767822,0.0
refiner,0017,impulsive_0,impulsive,0.0,False,False,-4.013671450227635,,cvhi:common_voice_hi_24228396,11.19311237335205,11.071857452392578,0.85821033409232,2.4688868522644043,1.0
refiner,0018,impulsive_0,impulsive,0.0,False,False,11.692706863205043,,cvhi:common_voice_hi_24280951,12.088618278503418,11.83713150024414,0.9428000869124762,2.2024998664855957,0.12
refiner,0019,impulsive_0,impulsive,0.0,False,False,0.5385404260490851,,cvhi:common_voice_hi_24225446,13.834623336791992,13.991040229797363,0.9302192881054414,2.246600389480591,0.06
