system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text,category,noise_source,impulse_source
cascade:runs/r7_e256_wr64_refiner/best.pt,0023,blast_artillery_-5,impulsive+stationary,-5.0,False,False,35.86881720877121,,cvhi:common_voice_hi_24758399,8.098342895507812,7.368072509765625,0.7925809683804215,1.2996788024902344,2.689786346617462,3.890011152221968,2.4097355331697172,1.06,,blast_artillery,mad:vehicle/282_0,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0024,blast_artillery_-5,impulsive+stationary,-5.0,False,False,41.101388498290746,,cvhi:common_voice_hi_27749277,6.132877349853516,5.289361476898193,0.5751079214612104,1.4968833923339844,1.6673056602713174,3.460610231595856,1.4649556217789828,0.16,,blast_artillery,mad:vehicle/213_23,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0025,blast_artillery_-5,impulsive+stationary,-5.0,False,False,33.43062952435805,,cvhi:common_voice_hi_27592129,9.559048652648926,9.326616287231445,0.7691838916039856,1.609585165977478,2.6244327944374883,3.8533621037721693,2.3303580143587945,0.3,,blast_artillery,mad:vehicle/454_2,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0026,blast_artillery_-5,impulsive+stationary,-5.0,False,False,19.57476514903316,,ls:1926-143879-0035,9.164112091064453,8.696249961853027,0.9088092968676926,2.0467987060546875,2.283968201390014,3.2673104750339474,1.98815067220551,0.04,,blast_artillery,mad:fighter/227_5,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0027,blast_artillery_-5,impulsive+stationary,-5.0,False,True,30.77250236135779,,ls:2007-132570-0016,5.979005813598633,4.716317653656006,0.6874703026487236,1.3323006629943848,2.2042411566804887,3.1195859807002733,1.8303146898400702,0.0,,blast_artillery,mad:helicopter/163_14,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0028,blast_artillery_-5,impulsive+stationary,-5.0,True,False,20.414060184172662,,ls:1926-147987-0011,8.4080810546875,7.841523170471191,0.77243637801641,1.583417534828186,2.239879410961153,3.1467954372086107,1.9113135540140012,0.04,,blast_artillery,mad:fighter/221_10,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0029,blast_artillery_-5,impulsive+stationary,-5.0,False,False,24.59212679995447,,cvhi:common_voice_hi_26152093,6.892814636230469,5.901096343994141,0.8492102498906903,1.9105119705200195,2.777285879408269,3.804050477156167,2.4447021622468346,0.0,,blast_artillery,mad:vehicle/213_10,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0030,blast_artillery_-5,impulsive+stationary,-5.0,False,False,19.72746941546844,,ls:1081-125237-0007,4.847296237945557,3.1549036502838135,0.697694405202533,1.0787439346313477,1.4885714660313494,1.89307711418962,1.249184150144285,0.16,,blast_artillery,mad:helicopter/369_0,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0031,blast_artillery_-5,impulsive+stationary,-5.0,False,False,37.35935504726716,,cvhi:common_voice_hi_26088252,6.4306535720825195,5.318350315093994,0.6401694483032164,1.2293434143066406,2.0570286442114494,3.485163385794218,1.7445720290835875,0.22,,blast_artillery,mad:fighter/307_6,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0032,blast_artillery_-5,impulsive+stationary,-5.0,True,False,16.5000626911563,,ls:2007-149877-0005,7.190951824188232,6.270752906799316,0.8152190748497468,1.4689897298812866,1.7984708439353292,3.3979997348331534,1.6383197794479154,0.0,,blast_artillery,mad:helicopter/099_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0033,blast_artillery_-5,impulsive+stationary,-5.0,False,False,34.868298543843075,,cvhi:common_voice_hi_35078869,10.21894359588623,9.927011489868164,0.7353147211212662,1.2229400873184204,2.5995927612739798,3.44395366084535,2.1655268326501846,0.34,,blast_artillery,mad:fighter/362_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0034,blast_artillery_-5,impulsive+stationary,-5.0,False,False,35.56340788963572,,cvhi:common_voice_hi_26132087,9.973203659057617,9.520724296569824,0.8835920422443575,1.7288036346435547,2.112743694439117,3.62524613162389,1.9136237877946387,0.06,,blast_artillery,mad:fighter/227_6,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0035,blast_artillery_-5,impulsive+stationary,-5.0,False,False,22.61559536589895,,cvhi:common_voice_hi_24758565,9.292712211608887,8.749271392822266,0.8959068382905737,1.5973657369613647,2.9071810909242544,3.4788937752903304,2.4097368307775864,0.0,,blast_artillery,mad:fighter/307_9,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0000,blast_artillery_0,impulsive+stationary,0.0,False,False,43.98821176886941,,ls:1926-143879-0022,9.010502815246582,8.516364097595215,0.751200108153293,1.607741355895996,2.633701706974302,2.988662995897481,2.0797210923899234,0.18,,blast_artillery,mad:fighter/307_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0001,blast_artillery_0,impulsive+stationary,0.0,False,False,18.600238259474494,,ls:1926-147979-0028,10.747223854064941,10.562592506408691,0.9389363882126934,2.4160454273223877,2.7905222985395026,2.978205253439804,2.0736062689401686,0.0,,blast_artillery,mad:fighter/227_18,synthetic:blast:artillery
